id,filename,expansion,cardname,txt
323,VO_Barnes_Male_Human_JulianneWin_01,한여름 밤의 카라잔,반즈,1막이 끝났습니다 이제 2개가 남았습니다
324,VO_Barnes_Male_Human_OzBossCoin_02,한여름 밤의 카라잔,반즈,드디어 마지막 공연입니다 사악한 마녀가 고향으로 돌아가려는 한 소녀를 쫓고 있습니다
325,VO_Barnes_Male_Human_Wing2Intro_02,한여름 밤의 카라잔,반즈,오페라 극장에 오신걸 환영합니다 저는 무대 감독인 반즈입니다 메디브 님께 향하는 차원문은 위층에 있지만 우선 우리 공연부터 한 번 보시죠
326,VO_Barnes_Male_Human_WolfBigMinion_01,한여름 밤의 카라잔,반즈,우와 할머니의 하수인들은 정말 거대하군요
327,VO_Barnes_Male_Human_WolfBossCoin_02,한여름 밤의 카라잔,반즈,여기 인자한 할머니가 계십니다 하지만 그 커다란 눈에는 끔찍한 비밀이 담겨있죠
328,VO_Barnes_Male_Human_WolfClaws_01,한여름 밤의 카라잔,반즈,걱정 마십시오 저 커다란 발톱은 그냥 소품일 뿐입니다
329,VO_Barnes_Male_Human_WolfTurn5_01,한여름 밤의 카라잔,반즈,아 관객이 연극에 참여했을 때의 이 생동감이란 어서 도망치세요 관객님
330,VO_Barnes_Male_Human_WolfTurn9_01,한여름 밤의 카라잔,반즈,정말 장엄한 광경이군요 저번 주의 그 오우거보다 훨씬 더 연기력이 좋으십니다
331,VO_Barnes_Male_Human_WolfWin_01,한여름 밤의 카라잔,반즈,드디어 연극의 대단원이 임박했습니다
332,VO_BigBadWolf_Male_Worgen_WolfBigMinion_01,한여름 밤의 카라잔,커다란 나쁜 늑대,널 박살내기 좋으라고 그런거지
333,VO_BigBadWolf_Male_Worgen_WolfDeath_02,한여름 밤의 카라잔,커다란 나쁜 늑대,사냥당했다고
334,VO_BigBadWolf_Male_Worgen_WolfDeath_04,한여름 밤의 카라잔,커다란 나쁜 늑대,죽음
335,VO_BigBadWolf_Male_Worgen_WolfDireWolfAlpha_01,한여름 밤의 카라잔,커다란 나쁜 늑대,음
336,VO_BigBadWolf_Male_Worgen_WolfDireWolfAlpha_02,한여름 밤의 카라잔,커다란 나쁜 늑대,늑대울음
337,VO_BigBadWolf_Male_Worgen_WolfEmoteResponse_01,한여름 밤의 카라잔,커다란 나쁜 늑대,맛있겠구나
338,VO_BigBadWolf_Male_Worgen_WolfOpen_01,한여름 밤의 카라잔,커다란 나쁜 늑대,도망쳐라 꼬마야 달아나라
339,VO_BigBadWolf_Male_Worgen_WolfScarletCrusader_01,한여름 밤의 카라잔,커다란 나쁜 늑대,빨간 모자야 이리로 오려무나
340,VO_BigBadWolf_Male_Worgen_WolfTurn1_01,한여름 밤의 카라잔,커다란 나쁜 늑대,나를 보며 한없이 작아지는 네 하수인들을 봐라
341,VO_BlackKing_Male_ChessPiece_ChessDeath_06,선술집 난투,체스 경기,죽음
342,VO_BlackKing_Male_ChessPiece_ChessEmoteGreetings_01,선술집 난투,체스 경기,언제든지
343,VO_BlackKing_Male_ChessPiece_ChessEmoteOops_01,선술집 난투,체스 경기,혹은 함정일 수도
344,VO_BlackKing_Male_ChessPiece_ChessEmoteSorry_01,선술집 난투,체스 경기,필요한 희생이었다
345,VO_BlackKing_Male_ChessPiece_ChessEmoteThanks_01,선술집 난투,체스 경기,별 말씀을
346,VO_BlackKing_Male_ChessPiece_ChessEmoteThreaten_01,선술집 난투,체스 경기,그럼 더 일찍 끝내드리지
347,VO_BlackKing_Male_ChessPiece_ChessEmoteWellPlayed_01,선술집 난투,체스 경기,너무 앞서가는군
348,VO_BlackKing_Male_ChessPiece_ChessEmoteWow_01,선술집 난투,체스 경기,고맙군
349,VO_BlackKing_Male_ChessPiece_ChessOpen_01,선술집 난투,체스 경기,누구도 지나갈 수 없다
350,VO_BLACKKNIGHT_RESPONSE_01,대 마상시합,흑기사,내 할일을 끝내러 왔다
351,VO_BOSS_AYA_Female_Pandaren_BC_0_Jade_Golem_02,비열한 거리의 가젯잔,아이야 블랙포우,골렘은 많을 수록 좋지
352,VO_BOSS_AYA_Female_Pandaren_BC_0_Jade_Golem_03,비열한 거리의 가젯잔,아이야 블랙포우,가라 내 골렘들아
353,VO_BOSS_AYA_Female_Pandaren_BC_0_Jade_Golem_04,비열한 거리의 가젯잔,아이야 블랙포우,또 또 소환해봐
354,VO_BOSS_AYA_Female_Pandaren_BC_2_1st_Turn_Start_01,비열한 거리의 가젯잔,아이야 블랙포우,뭐래니 가젯잔은 내꺼거든
355,VO_BOSS_AYA_Female_Pandaren_BC_2_2nd_Turn_Start_01,비열한 거리의 가젯잔,아이야 블랙포우,가젯잔은 비취연꽃의 영토야 그리고 비취연꽃은 내꺼라고
356,VO_BOSS_AYA_Female_Pandaren_BC_2_Arms_Dealing1_01,비열한 거리의 가젯잔,아이야 블랙포우,또 무기야 식상하긴
357,VO_BOSS_AYA_Female_Pandaren_BC_2_Fill1_01,비열한 거리의 가젯잔,아이야 블랙포우,슬슬 재밌어지겠는데
358,VO_BOSS_AYA_Female_Pandaren_BC_2_Fill2_01,비열한 거리의 가젯잔,아이야 블랙포우,싫은데 난 여기가 맘에 든단 말이야 네가 꺼지는게 어때
359,VO_BOSS_AYA_Female_Pandaren_BC_2_Goons_Win_01,비열한 거리의 가젯잔,아이야 블랙포우,아냐아냐아냐 이건 아니라고
360,VO_BOSS_AYA_Female_Pandaren_BC_2_Goons_Winning_02,비열한 거리의 가젯잔,아이야 블랙포우,너야말로 네 처지를 인정하고 좀 닥쳐
361,VO_BOSS_AYA_Female_Pandaren_BC_2_Jade_Win_01,비열한 거리의 가젯잔,아이야 블랙포우,비취연꽃이 또 승리했어 역시 난 최고야
362,VO_BOSS_AYA_Female_Pandaren_BC_2_Lotus_Winning_01,비열한 거리의 가젯잔,아이야 블랙포우,또 또 해봐
363,VO_BOSS_AYA_Female_Pandaren_BC_3_1st_Turn_Start_01,비열한 거리의 가젯잔,아이야 블랙포우,가젯잔은 정말 멋져 내가 가질래
364,VO_BOSS_AYA_Female_Pandaren_BC_3_1st_Turn_Start_02,비열한 거리의 가젯잔,아이야 블랙포우,기꺼이 그래드릴게
365,VO_BOSS_AYA_Female_Pandaren_BC_3_2nd_Turn_Start_01,비열한 거리의 가젯잔,아이야 블랙포우,아 너네 비밀결사는 너무 따분하다니까
366,VO_BOSS_AYA_Female_Pandaren_BC_3_Fill1_01,비열한 거리의 가젯잔,아이야 블랙포우,날씨가 참 좋네 안그래 카지
367,VO_BOSS_AYA_Female_Pandaren_BC_3_Fill2_01,비열한 거리의 가젯잔,아이야 블랙포우,카지 뭘 그리 진지하게 굴어 재밌게좀 살아봐
368,VO_BOSS_AYA_Female_Pandaren_BC_3_Jade_Golem3_01,비열한 거리의 가젯잔,아이야 블랙포우,웃음
369,VO_BOSS_AYA_Female_Pandaren_BC_3_Kabal_Winning_01,비열한 거리의 가젯잔,아이야 블랙포우,네가 너무 따분해서 그런거야
370,VO_BOSS_AYA_Female_Pandaren_BC_3_Kabal_Wins_01,비열한 거리의 가젯잔,아이야 블랙포우,이럴 리가 없어 없단 말야
371,VO_BOSS_AYA_Female_Pandaren_BC_3_Lotus_Winning_01,비열한 거리의 가젯잔,아이야 블랙포우,카지야 왜 그래 까불다가 다쳤어
372,VO_BOSS_AYA_Female_Pandaren_BC_3_Lotus_Wins_01,비열한 거리의 가젯잔,아이야 블랙포우,아 재밌었다 놀아줘서 고마워 카지
373,VO_BOSS_AYA_Female_Pandaren_BC_3_Potion1_02,비열한 거리의 가젯잔,아이야 블랙포우,아 물약이 어쩌고 저쩌고 궁시렁 궁시렁 시끄럽고 그냥 얌전히 죽어
374,VO_BOSS_AYA_Female_Pandaren_BC_3_Potion3_01,비열한 거리의 가젯잔,아이야 블랙포우,우웩 이거 완전 기분 나빠
375,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS1_01,비열한 거리의 가젯잔,아이야 블랙포우,너 솜씨가 제법인데
376,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS1_02,비열한 거리의 가젯잔,아이야 블랙포우,비취연꽃에 입문하는게 어때
377,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS1_03,비열한 거리의 가젯잔,아이야 블랙포우,우리 조직엔 재밌는게 한가득이라구
378,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS1_04,비열한 거리의 가젯잔,아이야 블랙포우,검이랑 비수랑 거대한 골렘까지
379,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS2_01,비열한 거리의 가젯잔,아이야 블랙포우,좋았어
380,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS2_02,비열한 거리의 가젯잔,아이야 블랙포우,마지막에 쟤들 표정 봤어
381,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS3_01,비열한 거리의 가젯잔,아이야 블랙포우,아주 끝장을 내버렸는데
382,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS3_02,비열한 거리의 가젯잔,아이야 블랙포우,골렘 군단을 만들 필요도 없었겠는데
383,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS4_01,비열한 거리의 가젯잔,아이야 블랙포우,너 나만큼이나 멋진 녀석이구나
384,VO_BOSS_AYA_Female_Pandaren_INTRO_QL_LOTUS4_02,비열한 거리의 가젯잔,아이야 블랙포우,너같은 실력자에겐 비취연꽃이 제격이라니까
385,VO_BOSS_CHO_Male_Ogre_BC_1_1st_Turn_Start_01,비열한 거리의 가젯잔,두목 한초,험악한 떡대들의 동네지
386,VO_BOSS_CHO_Male_Ogre_BC_1_Fill2_01,비열한 거리의 가젯잔,두목 한초,얘들아 조져
387,VO_BOSS_CHO_Male_Ogre_BC_2_Fill1_01,비열한 거리의 가젯잔,두목 한초,저 꼬마는 눈빛이 소름끼쳐
388,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS1_01,비열한 거리의 가젯잔,두목 한초,우리가 시키는대로 해라
389,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS1_02,비열한 거리의 가젯잔,두목 한초,안하면 뭉개버린다
390,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS2_01,비열한 거리의 가젯잔,두목 한초,우리 구역에서 놈들을 쫓아내
391,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS3_01,비열한 거리의 가젯잔,두목 한초,우린 무기를 밀수하는 중이야
392,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS4_01,비열한 거리의 가젯잔,두목 한초,저런 놀랬다
393,VO_BOSS_CHO_Male_Ogre_INTRO_QL_GOONS4_02,비열한 거리의 가젯잔,두목 한초,야 우리 밑에서 일해라
394,VO_BOSS_HAN_Male_Ogre_BC_0_Arms_Dealing_01,비열한 거리의 가젯잔,두목 한초,이걸 누가 그냥 두고 갔더라고
395,VO_BOSS_HAN_Male_Ogre_BC_0_Arms_Dealing_02,비열한 거리의 가젯잔,두목 한초,떡대들 헤쳐모여
396,VO_BOSS_HAN_Male_Ogre_BC_0_Arms_Dealing_03,비열한 거리의 가젯잔,두목 한초,저 떡대를 무장시키고 어서 내보내
397,VO_BOSS_HAN_Male_Ogre_BC_0_Arms_Dealing_04,비열한 거리의 가젯잔,두목 한초,험악한 떡대들은 죽어도 같이 죽는다
398,VO_BOSS_HAN_Male_Ogre_BC_1_1st_Turn_Start_01,비열한 거리의 가젯잔,두목 한초,여긴 위험한 동네라고 카자쿠스
399,VO_BOSS_HAN_Male_Ogre_BC_1_2nd_Turn_Start_01,비열한 거리의 가젯잔,두목 한초,가젯잔은 떡대들의 것이야
400,VO_BOSS_HAN_Male_Ogre_BC_1_2nd_Turn_Start_02,비열한 거리의 가젯잔,두목 한초,아 그러시겠지 하지만 가젯잔은 떡대들의 것이야
401,VO_BOSS_HAN_Male_Ogre_BC_1_Fill1_01,비열한 거리의 가젯잔,두목 한초,아 그따위 물약을 누가 쓴다고
402,VO_BOSS_HAN_Male_Ogre_BC_1_Fill2_01,비열한 거리의 가젯잔,두목 한초,어이 초 애들 집합시켜 이 녀석은 손을 좀 봐야겠어
403,VO_BOSS_HAN_Male_Ogre_BC_1_Goons_Win_01,비열한 거리의 가젯잔,두목 한초,서운해 하지마 카자쿠스 싸움은 싸움이라서 말이야
404,VO_BOSS_HAN_Male_Ogre_BC_1_Goons_Winning_01,비열한 거리의 가젯잔,두목 한초,아 그렇게 골골대서 어디 쓰겠어 카자쿠스
405,VO_BOSS_HAN_Male_Ogre_BC_1_Kabal_Win_02,비열한 거리의 가젯잔,두목 한초,아직 끝이 아니다 카자쿠스
406,VO_BOSS_HAN_Male_Ogre_BC_1_Kabal_Winning_02,비열한 거리의 가젯잔,두목 한초,나쁘지 않은데 늙은이
407,VO_BOSS_HAN_Male_Ogre_BC_1_Potion1_01,비열한 거리의 가젯잔,두목 한초,물약은 뭔가 맘에 들지 않아
408,VO_BOSS_HAN_Male_Ogre_BC_1_Potion2_01,비열한 거리의 가젯잔,두목 한초,어이 그거 아무데나 막 던지지 말라고
409,VO_BOSS_HAN_Male_Ogre_BC_2_1st_Turn_Start_01,비열한 거리의 가젯잔,두목 한초,꺼져라 꼬맹아 가젯잔은 우리꺼다
410,VO_BOSS_HAN_Male_Ogre_BC_2_1st_Turn_Start_04,비열한 거리의 가젯잔,두목 한초,그래 우리 험악한 떡대들의 의견은 좀 다른데 말이야
411,VO_BOSS_HAN_Male_Ogre_BC_2_Fill1_01,비열한 거리의 가젯잔,두목 한초,그런 표정좀 짓지 말라고 아이야
412,VO_BOSS_HAN_Male_Ogre_BC_2_Goons_Win_01,비열한 거리의 가젯잔,두목 한초,찌그러져 있어 아이야 다치기 싫으면
413,VO_BOSS_HAN_Male_Ogre_BC_2_Goons_Winning_01,비열한 거리의 가젯잔,두목 한초,자신의 처지를 좀 인정하는게 어때
414,VO_BOSS_HAN_Male_Ogre_BC_2_Jade_Golem2_01,비열한 거리의 가젯잔,두목 한초,이 골렘 녀석들 슬슬 걸리적 거린단 말야
415,VO_BOSS_HAN_Male_Ogre_BC_2_Lotus_Win_01,비열한 거리의 가젯잔,두목 한초,가젯잔은 우리께 될거다
416,VO_BOSS_HAN_Male_Ogre_BC_2_Lotus_Winning_01,비열한 거리의 가젯잔,두목 한초,이 미치광이 꼬마좀 쫓아내 봐
417,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS1_1,비열한 거리의 가젯잔,두목 한초,어이 애송이 가젯잔에 온걸 환영해
418,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS1_2,비열한 거리의 가젯잔,두목 한초,우리는 한초 험악한 떡대들의 두목이라고
419,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS1_3,비열한 거리의 가젯잔,두목 한초,너한테 어울리는 일거리가 있는데 말이야
420,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS1_4,비열한 거리의 가젯잔,두목 한초,서로가 득을 볼 수 있는 그런 일거리라고 해두지
421,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS2_1,비열한 거리의 가젯잔,두목 한초,제법인데 애송이
422,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS2_2,비열한 거리의 가젯잔,두목 한초,이제 누가 가젯잔의 주인인지 다들 알겠지
423,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS3_1,비열한 거리의 가젯잔,두목 한초,좋아
424,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS3_2,비열한 거리의 가젯잔,두목 한초,어이 여기 이 물건들좀 옮겨주겠어
425,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS4_1,비열한 거리의 가젯잔,두목 한초,아 동감이야
426,VO_BOSS_HAN_Male_Ogre_INTRO_QL_GOONS4_2,비열한 거리의 가젯잔,두목 한초,어이 애송이 마침 우리 조직에 신참이 필요한데 말이야
427,VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_01,비열한 거리의 가젯잔,카자쿠스,참으로 상쾌하군
428,VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_02,비열한 거리의 가젯잔,카자쿠스,이거나 받아라
429,VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_04,비열한 거리의 가젯잔,카자쿠스,쭉 들이켜라
430,VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_05,비열한 거리의 가젯잔,카자쿠스,이건 어떠냐
431,VO_BOSS_KAZAKUS_Male_Troll_BC_1_1st_Turn_Start_01,비열한 거리의 가젯잔,카자쿠스,가젯잔은 내 것이다 한초
432,VO_BOSS_KAZAKUS_Male_Troll_BC_1_2nd_Turn_Start_01,비열한 거리의 가젯잔,카자쿠스,비밀 결사는 어디에나 있다 가젯잔은 우리에게 복종하리라
433,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Arms_Dealing1_01,비열한 거리의 가젯잔,카자쿠스,너희 떡대들은 언제나처럼 비겁하군 언제까지 손에 숨어있을 셈이냐
434,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Fill1_01,비열한 거리의 가젯잔,카자쿠스,나 비밀결사는 무한한 힘을 다룬다
435,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Goons_Win_01,비열한 거리의 가젯잔,카자쿠스,난 그 어느때보다 강해져서 돌아오겠다
436,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Goons_Winning_01,비열한 거리의 가젯잔,카자쿠스,넌 끔찍한 고통을 맛보리라 한초
437,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Kabal_Win_01,비열한 거리의 가젯잔,카자쿠스,아니 이걸로 끝이다
438,VO_BOSS_KAZAKUS_Male_Troll_BC_1_Kabal_Winning_01,비열한 거리의 가젯잔,카자쿠스,네 운명이 널 거머쥔다 한초
439,VO_BOSS_KAZAKUS_Male_Troll_BC_3_1st_Turn_Start_01,비열한 거리의 가젯잔,카자쿠스,그러려면 날 쓰러뜨려야 할게다
440,VO_BOSS_KAZAKUS_Male_Troll_BC_3_2nd_Turn_Start_01,비열한 거리의 가젯잔,카자쿠스,비밀 결사의 위대한 마법이 너희 비취연꽃을 즈려밟을 것이다
441,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Fill1_01,비열한 거리의 가젯잔,카자쿠스,날 그렇게 부르지 마라 버릇 없는 것아
442,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Fill2_01,비열한 거리의 가젯잔,카자쿠스,비밀 결사의 힘에 굴복해라
443,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Jade_Golem2_01,비열한 거리의 가젯잔,카자쿠스,오만한 꼬마 같으니 감히 가젯잔에서 가장 강대한 힘을 가진 자에게 덤비느냐
444,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Jade_Golem3_01,비열한 거리의 가젯잔,카자쿠스,무례한 녀석 넌더리가 날 지경이군
445,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Winning_01,비열한 거리의 가젯잔,카자쿠스,안색이 좋지 않구나 꼬마야
446,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Winning_02,비열한 거리의 가젯잔,카자쿠스,뭐라고 버릇 없는 것아 나는 너의 종말이니라
447,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Wins_01,비열한 거리의 가젯잔,카자쿠스,비밀 결사 앞에 또 하나의 적이 무릎을 꿇었도다
448,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Lotus_Winning_01,비열한 거리의 가젯잔,카자쿠스,건방진 꼬마 같으니
449,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Lotus_Wins_01,비열한 거리의 가젯잔,카자쿠스,어리석은 꼬마야 이건 끝이 아니다
450,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Potion1_01,비열한 거리의 가젯잔,카자쿠스,비밀 결사의 물약의 광기 어린 분노를 느껴라
451,VO_BOSS_KAZAKUS_Male_Troll_BC_3_Potion3_01,비열한 거리의 가젯잔,카자쿠스,이건 내가 특별히 조제한 것이다
452,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal1_01,비열한 거리의 가젯잔,카자쿠스,저 성가신 계집은 무지하기 짝이 없군
453,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal1_02,비열한 거리의 가젯잔,카자쿠스,네 진정한 운명을 받아들여라 비밀 결사에 합류해라
454,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal1_03,비열한 거리의 가젯잔,카자쿠스,전능한 힘이 네게 손짓한다 사도여
455,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal1_04,비열한 거리의 가젯잔,카자쿠스,전능한 힘이 네게 손짓한다 사도여
456,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal2_01,비열한 거리의 가젯잔,카자쿠스,기량이 출중하군
457,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal2_02,비열한 거리의 가젯잔,카자쿠스,내 힘을 더 많이 사용해라 비밀 결사의 뜻을 이루어라
458,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal3_01,비열한 거리의 가젯잔,카자쿠스,좋아
459,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal3_02,비열한 거리의 가젯잔,카자쿠스,내 물약은 네게 상상도 못할 힘을 허락할 것이다
460,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal3_03,비열한 거리의 가젯잔,카자쿠스,내 물약은 네게 상상도 못할 힘을 허락할 것이다
461,VO_BOSS_KAZAKUS_Male_Troll_Intro_QL_Kabal4_01,비열한 거리의 가젯잔,카자쿠스,마침내 내 힘에 걸맞은 제자를 얻었군
